name,sku,price,qty
"Samsung 2.5"" 400GB 5400rpm 8MB Laptop HDD Hard Disk Notebook Driver SATA Serial ATA",osst-20110319031301,58,99
"Samsung 2.5"" 500GB 5400rpm 8MB Laptop HDD Hard Disk Notebook Driver SATA Serial ATA",osst-20110319031435,58,99
"Western Digital WD 2.5"" 400GB 5400rpm 8MB Laptop SATA Hard Disk Notebook Driver",osst-20110601101146,58,99
"Western Digital WD 2.5"" 500GB 5400rpm 8MB Laptop SATA Hard Disk Notebook Driver",osst-20110601101503,58,99
"Hitachi 2.5"" 640GB 5400rpm 8MB Laptop HDD Hard Disk Notebook Driver SATA Serial ATA",osst-20110316015157,62,99
"Toshiba 2.5"" 640GB 5400rpm 8MB Laptop HDD Hard Disk Notebook Driver SATA Serial ATA",osst-20110319020438,62,99
"Seagate 2.5"" 640GB 5400rpm 8MB Laptop HDD Hard Disk Notebook Driver SATA Serial ATA",osst-20110319025422,62,99
"Samsung 2.5"" 640GB 5400rpm 8MB Laptop HDD Hard Disk Notebook Driver SATA Serial ATA",osst-20110319031601,62,99
"Western Digital WD 2.5"" 640GB 5400rpm 8MB Laptop SATA Hard Disk Notebook Driver",osst-20110601101713,62,99
"Seagate 2.5"" 160GB 5400rpm Laptop PATA IDE HDD HardDisk 44pin Notebook Driver ",osst-20101214092486,65,99
"Fujitsu 2.5"" 160GB 5400rpm 8MB Laptop PATA IDE HDD HardDisk 44pin Notebook Driver",osst-20110315042658,65,0
"Hitachi 2.5"" 160GB 5400rpm 8MB Laptop PATA IDE HDD HardDisk 44pin Notebook Driver",osst-20110316063404,65,9
"Toshiba 2.5"" 160GB 5400rpm Laptop PATA IDE HDD HardDisk 44pin Notebook Driver",osst-20110317024013,65,9
"Samsung 2.5"" 160GB 5400rpm 8MB Laptop PATA IDE HDD HardDisk 44pin Notebook Driver",osst-20110319030455,65,9
"White Label  WD 2.5"" 160GB 5400rpm 8MB Laptop PATA IDE HardDisk 44pin Notebook Driver",osst-20111027093259,65,99
"New Fujitsu 2.5"" 100GB 4200rpm 2MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111028065750,68,99
"Western Digital WD 2.5"" 160GB 5400rpm 8MB Laptop PATA IDE HDD HardDisk 44pin Notebook Driver",osst-20121022081911,65,99
"Hitachi 2.5"" 750GB 5400rpm 8MB Laptop HDD Hard Disk Notebook Driver SATA Serial ATA",osst-20110316015446,68,99
"Seagate 2.5"" 750GB 5400rpm 8MB Laptop HDD Hard Disk Notebook Driver SATA Serial ATA",osst-20110319025600,68,99
"Samsung 2.5"" 750GB 5400rpm 8MB Laptop HDD Hard Disk Notebook Driver SATA Serial ATA",osst-20110319031844,68,59
"New Toshiba 2.5"" 100GB 4200rpm 2MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111028072264,68,99
"New Toshiba 2.5"" 120GB 4200rpm 2MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111028072265,68,99
"New Fujitsu 2.5"" 120GB 4200rpm 2MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111028065751,68,98
"New Western Digital WD 2.5"" 120GB 5400rpm 8MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111027093456,68,99
"New Western Digital WD 2.5"" 100GB 5400rpm 8MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111027093457,68,99
"New Samsung 2.5"" 100GB 5400rpm 8MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111028072747,68,99
"New Samsung 2.5"" 120GB 5400rpm 8MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111028072748,68,99
"New Seagate 2.5"" 100GB 4200rpm 2MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111028070923,68,99
"New Seagate 2.5"" 120GB 4200rpm 2MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111028070924,68,99
"New Seagate 2.5"" 100GB 5400rpm 8MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111028070926,68,99
"New Seagate 2.5"" 120GB 5400rpm 8MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111028070927,68,99
"New Seagate 2.5"" 500GB 5400 rpm 8MB SATA Laptop HDD Hard Disk Driver",osst-20130315041713,68,59
"New Hitachi 2.5"" 160GB 5400rpm 8MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111028072002,78,9
"New Western Digital WD 2.5"" 160GB 5400rpm 8MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111027093455,78,98
"New Samsung 2.5"" 160GB 5400rpm 8MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111028072749,78,99
"New Seagate 2.5"" 160GB 5400rpm 8MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111028070928,78,99
"Western Digital WD 2.5"" 250GB 5400rpm 8MB Laptop PATA IDE HDD HardDisk 44pin Notebook Driver",osst-20110319022636,85,99
"Samsung 2.5"" 1TB 5400rpm 8MB Laptop HDD Hard Disk Notebook Driver SATA Serial ATA",osst-20110319032441,85,99
"White Label  WD 2.5"" 250GB 5400rpm 8MB Laptop PATA IDE HardDisk 44pin Notebook Driver",osst-20110601104437,85,99
"Toshiba 2.5"" 320GB 5400rpm Laptop PATA IDE HDD HardDisk 44pin Notebook Driver",osst-20110317025102,98,99
"Western Digital WD 2.5"" 320GB 5400rpm 8MB Laptop PATA IDE HDD HardDisk 44pin Notebook Driver",osst-20110319022835,98,99
"New Western Digital WD 2.5"" 250GB 5400rpm 8MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111027093454,98,96
"New Western Digital WD 2.5"" 320GB 5400rpm 8MB Laptop PATA IDE HDD Hard Disk Drive 44pin Notebook",osst-20111027093453,115,99
"WD Western Digital 3.5"" 2.5TB 5400 RPM 32MB SATA Hard Disk Driver Desktop PC",osst-20120321065109,135,59
"Seagate 3.5"" 2.5TB 5400 RPM 32MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331094311,135,30
"Hitachi 3.5""2.5TB 5400 RPM 32MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091428,135,30
"WD Western Digital 3.5"" 2.5TB 7200 RPM 16MB SATA Hard Disk Driver Desktop PC",osst-20120321064927,145,59
"New WD Western Digital 3.5"" 2.5TB 5900 RPM 64MB SATA Hard Disk Driver Desktop PC",osst-20120322030317,145,59
"New Seagate 3.5"" 2.5TB 5900 RPM 64MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331082439,145,30
"Seagate 3.5"" 2.5TB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331094522,145,30
"New Hitachi 3.5"" 2.5TB 5900 RPM 64MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091401,150,30
"Hitachi 3.5"" 2.5TB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091429,145,30
"New WD Western Digital 3.5"" 2.5TB 7200 RPM 64MB or 32MB SATA Hard Disk Driver Desktop",osst-20120322030559,160,59
"New Seagate 3.5"" 2.5TB 7200 RPM 32MB or 64MB SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331082739,160,30
"New Hitachi 3.5"" 2.5TB 7200 RPM 32MB or 64MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091402,160,30
